ID,score,COLPREP,DIS_COH,LOGDTA,LOGDTU,NSQG,NSQM,NSQU,NWF_MEDIAN,SVF,WORDLN_2
615,2,0.54500736,0.358346908,4.130062645,2.397895273,-0.166493828,-0.187317162,-0.114707867,-57.99845745,3.684212873,5.058479532
616,1,0.488316467,-0.193405621,3.747148362,1.609437912,-0.140065674,-0.118957738,-0.153573779,-60.40996922,4.342112315,4.872641509
617,3,0.747391841,-0.506810924,4.037186148,2.48490665,-0.114855862,-0.093933644,-0.085749293,-57.58534816,4.070198857,5.030882353
618,3,0.730700238,-0.08716024,3.47609869,1.098612289,-0.183415369,0,-0.101534617,-58.18639663,2.654527091,4.896907216
619,1,0.543761084,0.0868966,3.030823593,1.945910149,-0.196370728,-0.08304548,-0.08304548,-60.02090589,2.707725863,4.544827586
620,2,0.62996374,-0.178572341,4.046235984,2.397895273,-0.153819944,-0.173800683,-0.089157869,-65.53296936,3.224415387,4.292527822
621,2,0.625240696,-1.836417189,4.246295021,2.564949357,-0.134472103,-0.128529467,-0.046932325,-62.04423956,3.373091334,4.320484581
622,1,0.44037465,-0.267492812,3.79829424,2.079441542,-0.113028648,-0.09166985,-0.052925612,-61.19247241,3.813189263,4.537815126
623,2,0.715394111,0.073794688,4.187759007,2.079441542,-0.179393105,-0.168709804,-0.106701449,-56.45943497,3.839922523,5.223908918
624,3,0.612568281,0.110576126,4.332048265,2.302585093,-0.110922439,-0.19181682,-0.051265202,-63.77941796,3.223451979,4.270696452
625,3,0.701130535,0.171798134,4.157680437,2.564949357,-0.119645308,-0.069379231,-0.091780096,-59.34831734,3.841642351,4.867629362
626,3,0.65561343,-0.336354103,4.100989105,2.302585093,-0.122140597,-0.177361083,-0.070476148,-57.25843934,4.625941475,5.081125828
627,1,0.479615691,0.341668576,3.157000421,1.791759469,-0.174581188,0,-0.119098267,-60.43948077,3.03840011,4.503546099
628,1,0.483297052,0.071506462,2.910991045,2.772588722,-0.24711103,-0.3086067,-0.130410133,-61.75236727,3.416954218,6.12244898
629,2,0.604436508,-0.739116655,3.295836866,1.945910149,-0.195513077,-0.21821789,-0.125988158,-60.47285438,3.098020584,4.814814815
630,1,0.241644928,-0.658042978,2.912350665,1.609437912,-0.136270069,-0.275838642,0,-66.07189994,1.811843277,4.847826087
631,2,0.613728729,-0.414321154,3.493134877,2.197224577,-0.149099347,-0.164398987,-0.058123819,-62.46899555,3.054842853,4.817567568
632,1,0.541828085,-0.183682499,4.127134385,2.397895273,-0.112083931,-0.138063694,-0.114875937,-59.892046,3.744348739,4.762463343
633,2,0.530617828,-0.053809039,3.887730313,1.609437912,-0.137067409,-0.221766381,-0.110883191,-60.37688202,3.405309586,4.819672131
634,3,0.680349614,0.528203303,4.124442593,2.48490665,-0.136091256,-0.127171171,-0.063585586,-56.59684369,4.147145802,5.293800539
635,4,0.672979685,-1.365984128,4.151755469,2.397895273,-0.144801412,-0.100071505,-0.092648211,-67.4175695,2.984352016,4.124463519
636,2,0.696757525,-0.136013289,4.462069342,1.791759469,-0.12698492,-0.124034735,-0.062017367,-57.5687779,4.301066615,5.201923077
637,2,0.478026609,-0.604109609,4.198275485,1.945910149,-0.153277796,-0.080235704,-0.046324105,-62.31111858,3.86759515,4.519313305
638,3,0.604567806,-0.742680593,3.918667548,2.197224577,-0.12449532,-0.066445549,-0.046984099,-67.42046599,3.231833501,4.004415011
639,3,0.575347934,-0.392574107,4.336787849,2.564949357,-0.149228864,-0.145350475,-0.04485613,-58.94360376,4.232985377,4.995975855
640,3,0.697832757,0.801713237,4.044512188,2.48490665,-0.173866742,-0.14296138,-0.06617826,-55.34835665,3.809170403,5.842335766
641,3,0.612032173,-0.53083229,4.421848129,2.48490665,-0.125065498,-0.126554399,-0.07074606,-60.88187719,4.198059962,4.773773774
642,2,0.555980639,-0.379466693,4.118411588,2.564949357,-0.145285051,-0.137016301,-0.106132371,-59.78563659,3.6872035,4.881101377
643,2,0.493241878,-1.488454436,3.967773021,2.708050201,-0.145483459,-0.146415774,-0.071022082,-62.82608975,3.902426233,4.597730139
644,2,0.546750689,-0.177005679,3.987439645,2.48490665,-0.134853373,-0.130389975,-0.039314057,-60.68586219,3.859903472,4.806800618
645,3,0.566337662,-1.593563846,4.502029427,2.302585093,-0.112117078,-0.088093883,-0.105292329,-61.84333807,3.974701819,4.65631929
646,1,0.524822029,-1.346232621,4.427238977,2.302585093,-0.118016816,-0.103695169,-0.077289816,-60.99036171,4.158641482,4.347670251
647,1,0.706391304,-0.222522405,3.358637767,1.386294361,-0.175012951,-0.131876095,-0.093250481,-66.46240451,2.777934566,4.208695652
648,2,0.554495874,-0.615464271,4.112239052,2.48490665,-0.124059185,-0.133174075,-0.097723054,-61.60982779,4.034842967,4.660300136
649,3,0.666593614,-0.575551003,3.685540553,2.708050201,-0.14423068,-0.135626874,-0.057831493,-62.85807498,4.283734066,4.882943144
650,2,0.576134299,0.05056149,4.675162558,2.079441542,-0.175854502,-0.186989398,-0.113227703,-57.05696115,4.152462188,5.417249417
651,2,0.633881951,0.312137531,3.936715618,2.772588722,-0.143589785,-0.120971676,-0.104764544,-59.1978181,4.1270013,5.267073171
652,1,0.458018443,0.020558742,3.194583132,1.609437912,-0.196592647,-0.181071492,-0.090535746,-61.89822168,2.558787925,4.475409836
653,2,0.589591305,-0.569228847,4.581901559,2.302585093,-0.117866607,-0.07836612,-0.0452447,-63.77552017,4.624143883,4.505629478
654,4,0.590775615,0.036668572,3.821368637,2.48490665,-0.158905294,-0.060412209,-0.073989544,-65.45861295,3.72693305,4.324817518
655,2,0.518210626,-0.218162234,5.777652323,0,-0.107661151,-0.157377895,-0.055641488,-66.35228086,3.697093369,4.356037152
656,1,0.710052329,0.33280542,3.995904489,2.079441542,-0.128185677,-0.117444044,0,-60.13975773,4.55065624,4.666666667
657,3,0.611314307,-0.418904082,3.536687639,2.833213344,-0.141781732,-0.101360607,-0.041380294,-64.02698603,3.472279369,4.436643836
658,2,0.634255411,-0.857337632,3.737669618,2.564949357,-0.118210728,-0.085592099,-0.060522753,-62.72562625,3.311873044,4.465201465
659,2,0.72688627,0.131813124,3.861686191,2.397895273,-0.190991511,-0.115690627,-0.061839241,-55.72500749,3.804117356,4.801147228
660,1,0.527889482,-0.828711807,4.220843711,2.397895273,-0.149804724,-0.167443672,-0.063287759,-60.45288813,4.019341545,4.73965287
661,1,0.609839388,-0.107100167,4.374498368,1.609437912,-0.159971777,-0.070977344,-0.086929138,-60.16611537,4.14835539,4.906801008
662,1,0.641752688,-0.546107898,3.903990834,2.302585093,-0.13074652,-0.109985336,-0.127000127,-56.17521569,4.052330538,5.114919355
663,1,0.490679755,-0.219388268,3.147840052,1.945910149,-0.191032463,-0.110769755,-0.191858844,-57.11896791,3.886783209,4.54601227
664,2,0.601748762,-0.142698601,3.505128305,1.945910149,-0.136804448,-0.092648211,-0.065512178,-64.76631417,2.480238014,4.278969957
665,2,0.669340637,0.065615525,3.73369347,1.791759469,-0.087692748,-0.089264369,-0.06311944,-67.96087632,2.576006817,3.948207171
666,2,0.719185652,0.031858963,3.808512629,2.48490665,-0.184764771,-0.10531179,-0.10531179,-58.69889411,4.105513814,5.687615527
667,4,0.634533712,-0.689663528,4.310799125,2.302585093,-0.114798897,-0.051812776,-0.073274331,-57.77012731,3.982313411,4.82147651
668,4,0.649418212,-0.998398258,3.776135899,2.833213344,-0.124433733,-0.089923597,-0.063585586,-57.31743679,4.105890068,5.164420485
669,2,0.467176119,0.103304267,3.393762403,2.197224577,-0.153784043,-0.086386843,-0.086386843,-62.31824826,2.556383377,4.690298507
670,2,0.573105859,-0.37363713,4.007333185,2.197224577,-0.180726692,-0.149071198,-0.077849894,-60.80518114,3.848518642,5.113131313
671,1,0.552661238,-0.288099243,3.66035137,2.079441542,-0.164101296,-0.098215591,-0.056704798,-61.88291675,3.959195854,4.54340836
672,2,0.70061122,-0.122929004,4.039145013,2.197224577,-0.136663948,-0.117041147,0,-56.72898354,4.203853709,5.17221135
673,2,0.541167897,-0.594308745,4.42684065,2.197224577,-0.116403576,-0.051536807,-0.06311944,-63.68492242,3.762184215,4.355909695
674,4,0.482498928,-0.066371433,4.217872382,2.197224577,-0.123602782,-0.090461628,-0.057212957,-55.82399475,4.08471005,4.823240589
675,1,0.58315962,-0.407192372,4.110873864,1.386294361,-0.178104043,-0.143149584,-0.06401844,-62.20988139,3.651385833,4.323770492
676,2,0.589019786,-1.15892857,4.112134104,2.564949357,-0.111572824,-0.061468183,-0.050188561,-62.5430778,3.731943465,4.516372796
677,3,0.559619048,-0.679535296,4.227875955,1.945910149,-0.115681915,-0.091287093,0,-66.84093895,3.44071016,3.985416667
678,3,0.634114022,-0.647555829,4.045241849,2.079441542,-0.118549161,0,0,-66.52559609,3.106507362,4.076586433
679,1,0.437473684,-0.087297535,3.48343548,1.945910149,-0.159258477,-0.148087219,-0.114707867,-62.52408147,2.633448159,4.956140351
680,2,0.625104455,-0.956344431,3.843030134,2.197224577,-0.142168587,-0.169030851,-0.084515425,-66.17633775,3.046148904,4.135714286
681,3,0.559449258,-1.181939388,4.069684,2.564949357,-0.110451893,-0.153795605,-0.051265202,-64.53231015,3.535008218,4.483574244
682,3,0.641038155,-1.419224821,3.542847899,3.135494216,-0.122503598,-0.106399035,-0.035466345,-65.01940368,3.705419789,4.129559748
683,3,0.742814465,-0.166459723,3.816141234,1.945910149,-0.15707112,-0.097128586,0,-67.6711217,3.39278504,4.169811321
684,2,0.499365856,0.276723991,4.062903036,1.945910149,-0.128770376,-0.070099964,-0.110837775,-63.69862236,3.977561822,4.683046683
685,3,0.650198394,-0.098358835,3.166077639,1.945910149,-0.222649459,-0.077615053,-0.10976426,-64.43977071,2.703364327,4.801204819
686,2,0.677408708,0.002395741,3.102342009,2.079441542,-0.17539375,-0.074953169,-0.074953169,-62.35585537,3.274362793,4.393258427
687,2,0.595958895,-0.342169929,4.256400422,2.197224577,-0.133109986,-0.104993438,-0.056121353,-66.18866135,3.738372458,4.236220472
688,3,0.426122711,0.352819601,3.075774981,2.197224577,-0.162363204,-0.124034735,-0.071611487,-57.38397755,3.327135865,5.487179487
689,2,0.585490974,0.459921305,4.413471467,2.197224577,-0.136318891,-0.137268096,-0.073372884,-57.91852767,3.566466394,5.100942127
690,3,0.664564849,-0.202241607,3.952374301,2.833213344,-0.161796385,-0.161210113,-0.106298801,-60.20381082,3.813662975,4.989830508
691,3,0.48695283,-0.17880362,3.747148362,1.609437912,-0.14073891,-0.068680282,-0.137360564,-60.40996922,4.318153201,4.891509434
692,2,0.730700238,-0.08716024,3.47609869,1.098612289,-0.183415369,0,-0.101534617,-58.18639663,2.654527091,4.896907216
693,3,0.577347989,-0.30133244,3.618993327,2.302585093,-0.149412595,-0.103556075,0,-57.62763481,4.143095349,4.970509383
694,3,0.54797585,-0.112894504,4.246707931,2.079441542,-0.122487273,-0.05981486,0,-62.01467117,3.710744825,4.737030411
695,2,0.650809843,-1.13506127,4.667474069,1.945910149,-0.120592091,-0.121511731,-0.073274331,-60.11481514,4.328626451,4.641610738
696,2,0.558463515,-0.247201533,3.89436807,2.079441542,-0.14462534,-0.087370406,-0.071337638,-60.15432301,3.040960277,4.750636132
697,2,0.511669163,0.012347034,3.811097087,1.609437912,-0.169450436,-0.297482059,-0.094072087,-63.92153733,2.607348322,4.747787611
698,4,0.619704054,-1.851010484,4.245193093,2.564949357,-0.126322233,-0.093916381,0,-62.02927167,3.366333656,4.341786108
699,2,0.598651592,-0.740880241,3.437775088,2.833213344,-0.127642661,-0.043478261,-0.043478261,-65.95707165,4.020646028,4.2268431
700,2,0.613006061,0.225760565,4.189654742,1.791759469,-0.100830849,-0.132954006,-0.100503782,-57.1070837,3.715510984,5.103535354
701,1,0.53582906,-0.221699983,3.247046702,1.945910149,-0.155010894,-0.105409255,-0.074535599,-65.22148818,2.869602163,4.355555556
702,2,0.604774232,-0.739057808,3.290531814,1.945910149,-0.196032369,-0.206284249,-0.126322788,-60.47285438,3.114332288,4.829787234
703,2,0.653130608,0.221620628,3.815173179,2.564949357,-0.161200943,-0.169745572,-0.130188911,-58.50597279,3.945209205,5.072881356
704,2,0.428217391,-0.271454612,3.423176288,1.098612289,-0.197765418,0,0,-50.15412783,2.980132685,5.586956522
705,1,0.585543794,0.044365546,4.311757439,1.945910149,-0.103819199,-0.087537622,-0.115801389,-58.16098976,3.931119103,4.561302682
706,4,0.591099765,-2.39475527,4.507557357,2.302585093,-0.137310664,-0.144734864,-0.06640891,-66.21450983,3.415570957,3.969128997
707,1,0.604192771,-0.642540341,3.320228319,1.098612289,-0.236898898,-0.10976426,0,-65.14803276,3.145746378,4.662650602
708,3,0.622129607,-0.105618799,4.324734522,2.397895273,-0.149385677,-0.151208529,-0.077568339,-58.20895815,4.036962208,4.886883273
709,2,0.560610093,-0.719397789,3.995576028,2.63905733,-0.132759832,-0.125573585,-0.072499943,-61.21943637,3.955722597,4.650459921
